127.04,188.23,95.5,88.3,23.8,34.3,4.1,212.011,2277.164,1
131.33,154.56,91.3,84.9,23.9,14.9,3.8,194.557,1909.666,3
121.03,168.37,93,85.7,23.8,-36.1,5.7,126.068,2310.855,3
129.61,163.19,81.6,76.7,23.9,-3.5,9,90.469,207.435,4
67.81,164.92,92.6,86.5,23.9,21.3,4.4,211.738,1830.965,3
148.5,135.56,76.4,71.5,23.9,-5.6,12.9,25.5,1261.028,4
139.91,152.83,93.4,87.9,23.9,34.5,5.7,235.95,2073.333,3
113.3,126.93,65.2,62,24,3.7,15.4,333.843,707.3,4
83.26,151.97,93.8,86.5,23.8,33.7,5.1,228.83,2185.352,1
76.39,165.78,77.8,72.6,23.9,-20.6,9.3,109.676,1569.023,2
96.14,158.01,86.3,80.5,23.9,30,7.3,244.937,2027.184,2
69.53,134.7,85.1,79.3,23.9,-25.9,7.7,111.36,1760.66,2
127.9,167.51,94.8,87.7,23.8,33.9,4.8,223.1,2143.866,3
78.97,164.06,89.6,83.5,23.9,24.7,7.6,257.923,1696.548,8
84.98,155.42,87.9,81.7,23.8,-5,6.2,171.297,864.896,5
43.78,178.73,93.2,87,23.9,17.6,3.3,198.162,2176.076,3
96.14,133.84,87,81.5,23.9,8.9,5,192.515,1434.102,5
119.31,137.29,82.1,75.4,23.8,2.8,6.8,179.312,1062.674,5
89.27,173.55,81.3,75.7,23.9,-0.3,8.4,186.747,423.258,6
95.28,134.7,93.8,87.5,23.9,30.3,5.1,228.172,1945.347,1
74.68,147.65,81.9,76.1,23.8,-10.1,8.5,117.657,646.657,6
69.53,163.19,85.7,80.7,23.9,1.6,5.9,188.877,1111.057,5
39.48,196.87,81.9,77.3,23.9,-5.6,8.3,145.661,417.738,6
154.51,169.24,81.7,77.2,23.9,7.8,8.9,256.205,425.834,6
78.97,155.42,84.4,78.5,23.9,-5,6.4,170.497,1032.783,5
84.12,139.02,88.8,81.6,23.8,34.7,6.6,240.774,2266.752,8
170.82,164.06,87.1,81,23.9,6.4,7.2,209.506,462.013,5
90.99,115.7,96.4,89.2,23.8,37.3,5.8,245.033,2194.682,1
103.86,150.24,92.7,85.8,23.8,32.3,5.4,229.485,2057.839,3
86.7,156.29,95.5,88.3,23.8,27.2,4.6,220.286,1884.223,3
115.02,141.61,78.9,73.4,23.8,14.6,7.8,219.414,1195.119,6
131.33,146.79,93.2,86.7,23.8,37.2,5.3,229.9,2241.748,1
109.01,151.1,91.9,85,23.8,24.4,3.4,201.427,2272.706,3
84.98,135.56,98.8,89.4,23.7,-49.1,2.5,158.003,2811.386,3
85.84,160.6,84.3,79.6,23.9,-3.4,8.5,73.041,151.385,6
134.76,149.38,90.4,83.6,23.8,-38.3,5.1,135.354,2467.219,1
174.25,97.57,92.5,85.6,23.8,16.3,3.9,197.742,1683.3,3
80.69,150.24,87.4,80.1,23.8,-35.8,7.5,113.474,2390.675,8
145.06,126.93,87.5,80.7,23.8,-22.1,3.9,157.043,2269.027,3
148.5,120.88,93.4,85.9,23.8,39.9,5.2,230.089,2327.792,3
59.23,168.37,82.3,74.9,23.7,16.7,8.3,243.648,1402.952,7
81.55,135.56,93.2,85.3,23.8,15.7,3.8,200.836,1854.223,3
128.76,172.69,87.9,80.7,23.8,-44.3,6.8,122.569,2931.092,8
114.16,168.37,92.8,85.1,23.8,22.1,4.6,211.455,1858.564,3
64.38,150.24,93.2,85.3,23.8,20.4,4.6,214.821,1739.607,3
115.02,121.75,91.5,85.4,23.9,24.1,5.8,235.127,1594.374,1
133.05,128.65,90.6,83.4,23.8,25.2,5.3,226.558,1716.272,5
106.44,119.16,91.2,83.6,23.8,28.6,3.4,202.346,2343.918,3
125.32,147.65,88.8,83.3,23.9,-21.9,4.7,148.689,1882.878,3
89.27,135.56,91.9,82.9,23.7,18.7,4.8,211.426,1659.834,3
149.36,151.97,84.4,77.8,23.8,11,5.7,193.097,1458.687,5
118.45,132.11,84.9,78.4,23.8,-3.7,8,142.986,257.643,6
92.7,117.43,86.2,79.4,23.8,-7.2,4.3,168.709,1848.229,5
77.25,152.83,93.4,87,23.9,24.9,5.5,232.506,1697.173,3
71.24,191.69,85,80.4,24,-3.7,8.4,95.438,139.269,6
79.83,168.37,76.2,70.3,23.8,-21.2,13.7,66.013,2118.629,4
97.85,146.79,93.6,87.8,23.9,-27,4.6,139.899,1870.206,3
100.43,144.2,87.1,80.5,23.8,-4.6,6.6,168.296,725.55,5
87.55,185.64,88,82,23.9,-3.9,6,176.851,974.518,5
22.32,169.24,86.4,81,23.9,-4.3,7,172.043,548.729,6
105.58,166.65,81.9,76.6,23.9,6.9,6.6,194.2,1150.188,6
111.59,152.83,88.4,80.9,23.8,21.6,4,199.886,2189.221,3
122.75,154.56,89.3,82.8,23.8,42.7,4.7,216.897,2642.525,1
122.75,127.79,82.9,77.1,23.8,-16.2,10.8,58.805,1572.026,6
81.55,139.02,73.7,68.3,23.8,-14.5,14.1,52.284,1681.968,4
135.62,132.97,93.3,86.4,23.8,30.6,4.4,217.044,2010.196,3
100.43,111.39,82.1,75.9,23.8,13.7,8,236.355,925.379,6
100.43,136.43,72.9,67.6,23.8,-17.1,14.4,58.684,1886.152,4
103.86,165.78,87.6,81.2,23.8,-30.3,4.9,144.809,2264.528,3
139.91,140.74,86.4,80.3,23.8,27.8,6.6,234.779,1845.549,1
81.55,147.65,91.5,84.6,23.8,21.7,4.1,207.18,1999.522,3
137.34,142.47,81,74.6,23.8,-13.1,8.7,115.033,939.595,6
100.43,128.65,86.1,78.5,23.7,34.1,5.6,222.163,2310.878,1
103,152.83,89.7,81.9,23.7,-26.8,3.4,159.556,2497.61,3
104.72,120.02,93.2,85.5,23.8,20.1,4.9,218.048,1545.097,3
140.77,123.47,92.4,85.6,23.8,32.6,6.6,248.374,2003.935,8
94.42,113.98,90.9,84.2,23.8,19.8,2.5,191.678,2505.998,3
132.19,149.38,81.6,75.1,23.8,25.6,8,240.894,1809.913,2
53.22,166.65,87.9,81.6,23.8,-24.8,7,118.708,1677.177,8
84.98,143.33,82.2,75.9,23.8,21.6,8.9,260.646,1592.369,2
116.74,161.47,84.4,77.2,23.8,-5.9,9.6,46.023,478.163,6
97,153.69,87.1,80,23.8,-26.1,8.7,94.187,1964.08,8
139.06,190.82,77.7,72.6,23.9,-1.1,13.4,4.692,1278.737,4
117.6,136.43,87.3,80.7,23.8,-24.3,4.3,153.026,2193.48,3
82.4,103.61,91.7,83.9,23.8,-48.5,4,143.67,2765.727,3
127.9,137.29,93.8,86.8,23.8,42.8,6.3,241.647,2543.561,1
66.09,147.65,89.9,82.2,23.7,30.9,6.7,245.499,2119.938,8
72.96,168.37,90.2,83.6,23.8,26,5,218.547,2010.859,3
109.87,158.01,90.1,81,23.6,39.7,7.5,245.573,2645.493,8
113.3,160.6,91.7,84.7,23.8,1.6,3.7,183.812,1891.166,3
100.43,121.75,89.9,84.3,23.9,20.8,3.8,201.954,2057.204,3
69.53,182.19,88.7,82.2,23.8,36.1,5.2,221.171,2410.106,8
103,155.42,90.8,83.8,23.8,29.3,6.2,236.739,1898.294,1
76.39,179.6,96.4,88,23.7,45.8,6.1,239.318,2788.247,1
149.36,127.79,85.4,78.5,23.8,25,5.4,215.072,1954.156,7
149.36,146.79,94.5,88,23.9,34.9,5,227.415,2085.588,3
106.44,139.02,83.1,77,23.8,-7.7,9.2,69.875,485.575,6
78.11,162.33,81.8,77,23.9,-11.1,10.6,48.74,1047.096,6
103,154.56,84.7,80,23.9,-4.7,7.9,125.143,277.631,6
195.71,96.71,78.6,71.3,23.7,24.7,7.8,227.835,1660.313,9
72.96,156.29,90.8,84.6,23.9,31.7,7,250.684,2094.497,8
120.17,149.38,78.4,72.9,23.9,-5.7,13.2,21.692,1473.637,4
74.68,151.1,89.5,82.9,23.8,-30.2,5.3,138.43,2019.191,3
71.24,141.61,84.7,78.7,23.8,-7,6.5,167.683,960.062,5
94.42,153.69,81.1,74.2,23.8,-10,12.5,34.661,1540.374,4
138.2,147.65,78.1,73.6,23.9,-4.8,11,34.266,680.656,4
78.11,167.51,78.4,72.5,23.8,-2.3,9.9,149.187,99.857,4
125.32,178.73,81.8,76.5,23.9,7.6,8.4,225.868,524.984,6
71.24,139.02,82.2,77.1,23.9,3,6.6,186.264,1007.613,6
97,121.75,83.2,77,23.8,4.6,4.9,186.622,1765.02,2
108.15,141.61,94,87.1,23.8,35.2,4.6,222.348,2239.018,1
103.86,132.11,88.2,82.1,23.9,-26.6,4.9,143.934,2008.053,3
139.06,156.29,78,73.7,23.9,-6.7,11.6,36.915,965.304,4
112.45,148.51,80.1,74.9,23.9,14.3,7.7,226.423,1206.827,2
83.26,108.8,95.6,88.5,23.8,27.4,5.6,242.58,1727.41,3
120.17,163.19,92,85.4,23.8,32.8,4.6,217.991,2177.388,3
71.24,147.65,89.1,81.9,23.8,-33.5,4.7,144.764,2320.77,3
91.85,147.65,88.8,82.6,23.8,30.7,6.5,238.669,2026.073,8
129.61,132.11,90.6,82.5,23.7,-24.4,3.5,157.576,2266.536,3
97.85,145.06,85.8,80,23.9,30.3,6.8,236.737,2033.016,8
133.91,163.19,89.2,82.8,23.8,-12.3,7.2,109.707,964.677,6
34.33,158.88,80.9,75,23.8,-15.1,10.5,72.394,1077.924,4
49.79,166.65,76.8,72.2,23.9,-5.4,12,25.644,812.704,4
84.98,149.38,91,84.3,23.8,-3,3,180.075,2198.586,3
143.35,139.02,93.9,87.1,23.8,24.9,5,223.482,1667.087,3
96.14,150.24,78.1,72.5,23.8,-10.5,12.1,44.863,1167.324,10
119.31,117.43,89.6,83.7,23.9,20.4,5.2,218.622,1548.496,3
91.85,163.19,77.6,72.9,23.9,9.1,11.7,312.881,1010.871,6
56.65,177.87,87.7,80.8,23.8,30.6,7.1,242.594,2171.586,8
94.42,151.1,69.4,63.5,23.7,9.3,16.8,325.649,1597.251,4
90.99,160.6,77.3,71.8,23.8,-13.9,14.2,41.755,2021.989,4
127.9,168.37,83.8,77.7,23.8,13.9,8.5,256.736,1044.128,7
105.58,174.42,85.9,80.6,23.9,11.3,6.1,204.514,1181.187,5
57.51,176.14,85.6,81,24,-1,7.7,186.305,243.615,6
62.66,153.69,78.1,71.3,23.7,-18.9,9,117.971,1465.187,2
99.57,183.05,85.7,80.2,23.9,20.8,6.4,225.735,1625.242,7
131.33,181.33,87.4,80.4,23.8,29.7,7.3,241.753,1975.281,2
66.95,160.6,88.2,82.1,23.9,-41.4,6.5,124.468,2593.751,1
131.33,135.56,87,80,23.8,-25.1,4.9,145.942,2025.433,3
50.64,128.65,91.1,85.5,23.9,-3.4,4.4,181.824,1402.396,3
94.42,166.65,82.5,77.6,23.9,8.1,7.1,206.858,866.733,6
108.15,151.97,82,76.2,23.8,-9.1,9,96.058,586.474,6
43.78,102.75,73.7,67.8,23.8,11.9,11.5,278.455,913.32,4
113.3,158.88,86.5,80.4,23.8,-9.2,6.6,147.083,969.646,6
72.96,122.61,89.5,82.3,23.8,29.4,5.5,226.547,1970.454,1
114.16,139.02,86.2,81,23.9,5.4,5.6,187.679,1169.89,5
83.26,144.2,77,72.2,23.9,-4.9,11.2,35.772,563.655,4
91.85,125.2,95.7,87.6,23.8,40.3,3.5,209.34,2490.489,3
70.39,132.11,91,84,23.8,-42.3,5.3,132.688,2512.71,3
85.84,134.7,94.1,88,23.9,26.6,4.7,223.27,1813.127,3
93.56,155.42,82.5,78.1,24,-5,7.9,142.663,476.01,6
79.83,154.56,91.4,84.5,23.8,-38.9,6.8,115.525,2485.49,8
51.5,174.42,80.9,73.4,23.7,-9.3,9.5,105.249,488.368,6
51.5,166.65,91.4,84.1,23.8,39,5.5,230.165,2545.879,8
147.64,154.56,87.1,80.1,23.8,3.2,4.4,178.099,1786.704,5
64.38,146.79,89.1,82.7,23.8,-8.8,6.9,138.786,536.321,5
137.34,130.38,76.5,71.5,23.9,21.2,10.4,262.688,1487.312,6
109.01,164.06,90,84.7,23.9,-13.5,6,143.117,997.168,6
66.09,128.65,92,84.7,23.8,-41.7,4.1,144.569,2536.34,3
130.47,132.97,92.1,85.7,23.9,23.5,7.7,269.63,1615.574,1
97.85,170.1,91.6,84.8,23.8,27,4.1,209.032,2163.266,3
122.75,148.51,92.2,84.9,23.8,-5.3,3.2,176.717,2057.215,3
66.09,169.24,93.3,86.6,23.8,4.3,2.8,185.958,2287.656,3
102.15,179.6,92.1,85.6,23.8,36,7,249.986,2396.648,1
107.3,137.29,87.7,81.3,23.8,-29.9,6.7,118.929,1992.21,8
54.94,181.33,87.8,82.2,23.9,-9.8,8.2,89.799,547.458,6
48.93,133.84,93.8,86.9,23.8,-46.4,5.7,125.804,2589.839,1
139.91,159.74,91.6,83.9,23.8,-1.9,5.2,163.365,1163.671,3
94.42,147.65,77.5,72,23.8,3.5,9.2,201.457,436.7,6
127.9,145.92,80.8,74.6,23.8,-5.6,9.8,55.789,449.2,6
73.82,202.05,87.6,82.2,23.9,1.7,7,202.592,566.433,6
66.09,202.91,83.7,79.7,24,-1.7,8,168.501,258.569,6
99.57,163.19,83.3,77.1,23.8,6,7.5,200.752,703.972,6
90.99,138.15,90.6,84,23.8,11.3,3.7,193.475,1964.743,3
101.29,156.29,90.2,83.8,23.8,26.3,4.9,217.603,1983.736,3
96.14,152.83,88.5,82.5,23.9,-26.2,5.2,141.056,1930.923,3
139.91,135.56,91.2,83.7,23.8,-23.7,5.6,131.357,1672.336,3
84.98,132.11,87.5,81.5,23.9,-5.7,4.4,170.357,1705.95,5
103.86,156.29,89.5,82.2,23.8,0.2,4.4,182.958,1669.044,3
151.07,162.33,88.6,83.1,23.9,30.9,6.5,238.109,1984.773,8
99.57,133.84,85.4,79.7,23.9,30.8,5.2,218.124,2239.384,3
145.06,155.42,88.2,81.2,23.8,-14.3,3.7,163.657,2216.484,3
93.56,130.38,90.6,82.7,23.7,32.8,6.4,240.663,2088.121,8
107.3,164.06,94.3,87.3,23.8,8.7,3.8,193.535,1748.312,3
91.85,132.11,92.1,85.2,23.8,12.5,3.4,192.522,2032.405,3
113.3,146.79,91.2,85.4,23.9,29.6,7.4,257.06,1977.281,8
106.44,141.61,84.5,78,23.8,12.9,7.1,217.694,975.261,6
95.28,168.37,82.9,77.7,23.9,-2.7,8.8,83.256,71.229,6
118.45,172.69,94,85.7,23.7,-38.9,6.7,112.658,2603.059,8
116.74,169.24,92.4,85.7,23.8,25.5,8.3,272.892,1887.883,1
99.57,144.2,93.1,86.3,23.8,31.3,5,225.401,2014.809,1
110.73,151.97,83.8,77.7,23.8,-19.3,8.5,105.932,1213.466,6
145.92,131.24,89.3,82.4,23.8,34.5,6.2,235.4,2133.511,8
110.73,160.6,83.9,77.4,23.8,-28.1,6.9,126.526,2034.782,2
116.74,165.78,92.1,85.2,23.8,9.8,5.1,204.648,1295.187,5
84.12,145.06,96.8,89,23.8,26,4.4,220.482,1818.673,3
90.99,155.42,86.5,80.3,23.8,-2.3,4.1,175.317,1985.259,5
103,148.51,89.4,81.7,23.7,-36.3,4.2,148.552,2548.459,1
84.98,160.6,87.8,80.9,23.8,17.6,9.8,293.444,1692.548,8
63.52,183.92,80.5,74.9,23.9,-21.7,8.9,110.276,1579.59,2
120.17,153.69,88.6,82,23.8,-6.2,3.6,171.559,2112.667,5
127.04,125.2,79.8,74,23.8,0.5,8.9,160.216,268.025,6
121.03,166.65,90.2,84.3,23.9,-4.1,3.7,171.752,1967.165,3
73.82,128.65,91.3,85,23.9,23,6.6,249.879,1531.043,3
66.09,123.47,88.4,80.7,23.7,-1,3.7,184.491,1986.957,5
147.64,181.33,82.9,75.9,23.8,18.3,10.1,275.103,1408.211,2
84.98,150.24,87.6,81.4,23.8,-9.4,6.2,156.829,950.823,6
103,143.33,82.1,75.9,23.8,2.1,8,204.936,501.59,6
127.9,161.47,84.9,77.3,23.7,6.8,8.9,265.375,299.85,6
129.61,145.92,81,74.9,23.8,-9.7,11.7,36.997,1334.3,6
110.73,170.96,79.4,73.7,23.8,27.2,8.5,242.092,2018.732,2
157.08,132.97,90.7,85.9,24,0.7,3.8,181.577,1711.654,3
84.12,154.56,96.4,87.9,23.7,58.2,4.1,219.217,3157.525,1
127.9,184.78,83.8,77.6,23.8,18.4,8.2,246.628,1367.023,7
56.65,132.97,75.2,69.3,23.8,-27,9.7,114.162,2030.023,2
92.7,182.19,87.7,83.1,24,-2.2,6.7,176.648,552.846,6
66.09,126.93,87.2,80.4,23.8,-36.2,5,141.928,2418.136,1
149.36,160.6,78.1,72.8,23.9,15.7,9.4,247.491,1036.752,6
123.61,161.47,92.1,85.8,23.9,28.6,5.9,235.229,1824.056,1
92.7,149.38,83.4,76.1,23.7,-10.1,10.8,42.502,1078.287,6
116.74,159.74,96.1,89.6,23.9,-9.5,2,174.348,2509.461,3
109.87,156.29,92.9,85.9,23.8,23,4.1,208.26,1942.005,3
97.85,156.29,89,82.6,23.8,21,5.3,217.879,1701.39,3
88.41,199.46,78.7,73.2,23.9,-2.9,13.8,8.415,1584.59,4
107.3,108.8,92.8,85.7,23.8,17.4,3.7,200.233,1854.316,3
92.7,168.37,98.3,90.8,23.8,16.5,3.6,201.849,1808.207,3
82.4,160.6,78.1,72.1,23.8,11.6,11.2,298.2,945.604,4
103,107.07,89.9,81.5,23.7,16.9,6.5,242.427,1268.166,3
88.41,176.14,77,72.2,23.9,-9.5,13,37.109,1409.912,4
86.7,141.61,93.3,85.3,23.7,34.9,4.9,225.239,2248.724,1
108.15,141.61,95.1,88.3,23.8,30,4.4,219.103,1988.897,3
121.89,171.83,79.1,73.6,23.8,-24.5,8.5,118.366,1880.731,2
28.33,105.34,77.8,71.8,23.8,-22.2,8.5,120.992,1604.46,2
54.08,127.79,93.2,84.9,23.7,32.2,3.1,204.265,2461.482,3
100.43,148.51,80,73.4,23.8,-11.4,9.9,81.991,758.541,6
128.76,155.42,91.4,83.9,23.8,11.9,4.1,193.841,1822.235,3
81.55,109.66,78.3,72.4,23.8,-1.9,10,358.477,76.108,6
72.96,140.74,76.1,70.5,23.8,12.4,12.5,303.649,1349.389,6
99.57,199.46,77.8,72.2,23.8,-22.7,13.1,70.427,2164.349,4
137.34,152.83,95,85.7,23.7,46.7,4.5,221.776,2663.757,1
87.55,168.37,95.2,88.2,23.8,40,3.6,211.575,2552.109,3
90.99,87.21,93.1,85.5,23.8,19.7,2.9,196.86,2175.13,3
56.65,157.15,87.5,81,23.8,25.4,6.8,239.42,1842.125,8
109.87,192.55,85,79.3,23.9,31,8.6,255.28,2241.822,2
115.02,185.64,79.1,74.2,23.9,18.5,8.9,245.838,1399.685,2
129.61,187.37,84.2,78,23.8,-1.1,8.7,174.082,83.3,6
90.13,158.88,88.4,82.4,23.9,-20.2,4,159.446,2120.269,3
124.46,121.75,91.9,86.1,23.9,-3.8,4.2,175.581,1492.561,3
109.87,152.83,93.9,85.9,23.7,35.5,6.3,243.225,2182.981,1
137.34,114.84,92.3,84.7,23.8,5.3,3.7,186.925,1735.789,3
116.74,142.47,91.1,84,23.8,21,4.5,209.536,1816.604,3
95.28,123.47,90.2,84.4,23.9,-31.4,4,149.311,2251.968,3
133.91,158.88,69.6,65.3,23.9,2.1,13.4,349.26,405.737,4
146.78,130.38,91.6,83.6,23.7,32.3,6.6,244.384,2006.944,8
78.11,172.69,80.7,75.1,23.9,-22.8,10.6,86.258,1675.814,4
71.24,160.6,91.1,84,23.8,42,3.9,213.39,2699.855,3
106.44,153.69,89.3,82.7,23.8,-21.8,4.1,156.113,2124.048,3
97.85,116.57,90.9,83.2,23.8,46.2,3,205.851,2850.485,3
123.61,158.88,87.1,80.6,23.8,20.3,6.3,225.869,1505.325,8
52.36,136.43,89.7,81.9,23.7,31.3,6.5,241.247,2088.133,1
87.55,145.92,88,81.8,23.9,-29.4,5.1,142.35,2116.647,3
103,170.1,91.9,86,23.9,-21.9,3.7,157.869,2100.684,3
112.45,161.47,81.1,74.6,23.8,-23.6,7.5,127.986,1846.351,2
109.87,151.1,92,83.8,23.7,44.4,5.7,231.011,2673.884,1
52.36,156.29,90.7,84.9,23.9,35.9,4.9,223.059,2364.341,1
89.27,145.92,88.9,82,23.8,-32.1,4.1,151.125,2394.431,3
104.72,123.47,92,84.8,23.8,36.1,6.1,239.288,2230.407,1
69.53,145.06,91,84,23.8,-37.9,6,124.841,2306.105,1
85.84,132.11,82.5,74.8,23.7,-32.6,7.6,120.987,2213.256,2
112.45,144.2,93.7,87.2,23.9,28.3,4.1,213.197,2035.636,3
157.94,206.37,82,77.7,24,-1,10.9,12.377,821.625,10
126.18,165.78,93.6,86.4,23.8,33.6,4.3,216.208,2240.387,3
107.3,159.74,95.9,88.3,23.8,41,3.4,210.111,2540.025,3
72.96,202.91,84.4,79,23.9,13.7,6.6,218.179,1379.66,7
74.68,166.65,95.8,89,23.8,35.3,7.6,263.625,2503.422,1
99.57,156.29,95,87,23.8,-32.8,4.5,139.427,2170.603,3
96.14,163.19,86.9,78.9,23.7,33.9,7.9,249.184,2356.428,1
115.02,136.43,86.5,79.9,23.8,26.2,7.7,249.721,1758.417,7
98.71,156.29,92.7,86.5,23.9,12,3.7,193.913,1849.529,3
110.73,189.96,81.2,75.7,23.9,13.7,7.5,221.968,1260.019,2
193.99,115.7,71.1,66,23.8,10,8.6,201.543,1374.787,9
87.55,139.02,92.1,85.1,23.8,8.3,4.1,193.344,1666.52,3
101.29,153.69,86,79.8,23.8,0.1,8.6,318.996,239.639,6
90.99,159.74,92,85,23.8,19.5,4.8,212.816,1691.214,3
123.61,161.47,90.5,83.5,23.8,27,7.3,254.689,1822.524,1
65.24,145.06,93.3,86.3,23.8,36.3,4.2,217.717,2359.652,3
73.82,168.37,85,80.6,24,3.5,5.2,184.07,1472.569,5
144.21,158.01,88,80.8,23.8,-16.1,4.2,158.395,2091.473,3
104.72,186.51,82.4,76.9,23.9,1.7,9.7,328.733,356.71,6
88.41,145.06,81.6,76.1,23.9,29,8.3,247.018,2019.698,2
96.14,143.33,88.8,82.1,23.8,-22.9,5.2,144.094,1847.554,3
131.33,129.52,82.4,76.8,23.9,9,7.7,218.841,699.993,6
100.43,170.96,88.9,82.8,23.9,31.6,5.7,226.629,2135.722,8
81.55,114.84,88.8,81.4,23.8,-11.3,3.4,169.056,2143.524,3
109.01,169.24,82,77.1,23.9,1.6,11.7,351.282,1234.236,4
94.42,138.15,83.7,79.8,24,-5.2,9.4,35.884,617.835,6
65.24,159.74,90.8,83.9,23.8,19.9,4.4,209.196,1892.94,3
94.42,154.56,86.9,81.6,23.9,-24.5,5.2,143.199,1897.458,3
169.1,145.06,89.8,83.1,23.8,31.3,7.6,254.978,2045.794,8
106.44,150.24,94.3,87.7,23.8,34.1,5,228.073,2111.318,3
107.3,133.84,93.8,87.3,23.9,6.9,3.2,188.088,1939.185,3
106.44,180.46,78,72.8,23.9,10.9,11.4,294.027,1104.089,2
87.55,164.92,82.4,76.9,23.9,-7,7.7,153.039,681.98,6
